Transaction ID,Transaction Date,Release Date,CustomerID,CustFirstName,CustLastName,CivilStatus,Gender,CustBirthday,CustSegment,VehicleID,Color,Manufacturer,Model,ModelYear,Type,TransmissionType,FuelType,SRP,EmployeeID,EmpFirstName,EmpLastName,EmpDesignation,BranchID,DiscountProvided,MiscellaneousFees,PaymentMethod,PlateNumber
TXN-LC-5847-075,09/07/2025,15/07/2025,CUST01415,Lara,Co,Married,Female,28451,Personal,VEH024SLVCVT-GAS,Silver,Geely,Emgrand,2020,Sedan,CVT,Gas,840000,EMP0075,Patricia,Del Rosario,Senior,BR017,24500,16000,Trade-in + Financing,UFH 9925
TXN-FF-4287-098,01/04/2021,04/04/2021,CUST07005,Fatima,Flores,Single,Female,25973,Business,VEH066BGEAT-GAS,Beige,Peugeot,3008,2020,SUV,Automatic,Gas,2110000,EMP0098,Catherine,Velasco,Mid-Level,BR022,4500,75500,Cash,GVD 1010
TXN-MR-5984-111,23/11/2025,30/11/2025,CUST04752,Mary,Reyes,Married,Female,29082,Business,VEH100WHTCVT-GAS,White,Honda,Civic,2022,Sedan,CVT,Gas,1730000,EMP0111,Mara,Estrada,Mid-Level,BR025,0,27000,Cash,QYB 5503
TXN-RS-5563-076,28/09/2024,06/10/2024,CUST00592,Ronald,Santos,Single,Male,38742,Personal,VEH039ORGAT-DSL,Orange,Toyota,Hilux,2022,Pick-Up,Automatic,Diesel,1580000,EMP0076,Alyssa,Co,Junior,BR017,0,29000,Bank Financing,EKO 8241
TXN-MS-5337-119,15/02/2024,24/02/2024,CUST04922,Mark,Salazar,Single,Male,19563,Business,VEH048PRLCVT-GAS,Pearl White,Toyota,Vios,2023,Sedan,CVT,Gas,920000,EMP0119,Jasmine,Castillo,Junior,BR027,76500,22000,Cash,WFO 5687
TXN-RF-4493-050,24/10/2021,29/10/2021,CUST03375,Rafael,Fajardo,Single,Male,37530,Personal,VEH050PRLAT-GAS,Pearl White,Kia,Soluto,2022,Sedan,Automatic,Gas,1010000,EMP0050,Patricia,Aquino,Manager,BR012,0,46500,Bank Financing,UPL 9084
TXN-PA-4959-162,02/02/2023,05/02/2023,CUST02515,Paulo,Aquino,Married,Male,36966,Personal,VEH077BRNMT-DSL,Brown,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0162,Emmanuel,Lim,Mid-Level,BR036,81000,60500,Bank Financing,VTF 3869
TXN-LA-4170-045,05/12/2020,08/12/2020,CUST00508,Lyn,Aquino,Single,Female,28760,Personal,VEH074SLVMT-DSL,Silver,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0045,Mara,Abad,Senior,BR010,13500,72500,Bank Financing,UBK 4052
TXN-MR-6081-123,28/02/2026,10/03/2026,CUST02244,Miguel,Rivera,Widowed,Male,26296,Personal,VEH047BRZMT-GAS,Bronze,Mitsubishi,Mirage G4,2020,Sedan,Manual,Gas,750000,EMP0123,Nathan,Bernardo,Senior,BR028,266500,47000,Bank Financing,ACR 5004
TXN-LC-4516-169,16/11/2021,23/11/2021,CUST02992,Lyn,Cortez,Single,Female,37404,Personal,VEH038ORGMT-DSL,Orange,Toyota,Fortuner,2023,SUV,Manual,Diesel,2260000,EMP0169,Mary,Sy,Senior,BR038,8500,47500,In-house Financing,UKX 7285
TXN-JV-5286-084,26/12/2023,30/12/2023,CUST05490,Jose,Valdez,Single,Male,16550,Business,VEH078ORGAT-HYB,Orange,Hyundai,Tucson,2025,SUV,Automatic,Hybrid,2080000,EMP0084,Ronald,Navarro,Junior,BR019,11500,76500,Bank Financing,DWI 5665
TXN-MC-4093-036,19/09/2020,25/09/2020,CUST06895,Marco,Chua,Married,Male,27735,Personal,VEH001ORGAT-HYB,Orange,Hyundai,Tucson,2025,SUV,Automatic,Hybrid,2120000,EMP0036,Marian,Valdez,Junior,BR008,10500,30000,Bank Financing,ETL 5954
TXN-BY-4363-166,16/06/2021,21/06/2021,CUST08715,Bryan,Yu,Married,Male,25351,Business,VEH080BRZCVT-GAS,Bronze,Toyota,Avanza,2023,MPV,CVT,Gas,1180000,EMP0166,Andrea,Co,Senior,BR037,8500,46500,Bank Financing,KLN 4824
TXN-MP-5914-005,14/09/2025,22/09/2025,CUST01448,Marco,Pascual,Single,Male,35370,Personal,VEH034WHTAT-GAS,White,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0005,Andrea,Cruz,Manager,BR002,8500,79500,Bank Financing,LIE 4313
TXN-DT-4823-003,19/09/2022,23/09/2022,CUST06060,Daniel,Tan,Single,Male,31197,Business,VEH090BGEAT-ELEC,Beige,BYD,Atto 3,2025,SUV,Automatic,Electric,2220000,EMP0003,Vincent,Mendoza,Junior,BR001,12000,25500,Cash,IFJ 0431
TXN-FR-5724-006,08/03/2025,13/03/2025,CUST01464,Fatima,Reyes,Married,Female,23816,Personal,VEH028BGEAT-HYB,Beige,GAC,M8,2021,Van,Automatic,Hybrid,3040000,EMP0006,Janine,Flores,Mid-Level,BR002,72500,25000,Bank Financing,TUI 7299
TXN-AV-5455-035,12/06/2024,15/06/2024,CUST04186,Aaron,Valdez,Married,Male,26911,Personal,VEH100WHTCVT-GAS,White,Honda,Civic,2022,Sedan,CVT,Gas,1730000,EMP0035,Kenneth,Mercado,Mid-Level,BR008,36500,81500,Cash,GAH 7262
TXN-CN-3971-165,20/05/2020,26/05/2020,CUST00146,Christian,Natividad,Married,Male,33872,Personal,VEH089GRNCVT-GAS,Green,Chery,Tiggo 2 Pro,2026,SUV,CVT,Gas,1170000,EMP0165,Daniel,Lim,Junior,BR037,41500,19000,Cash,YQD 4125
TXN-FI-5731-119,15/03/2025,25/03/2025,CUST07292,Francis,Intal,Married,Male,36938,Business,VEH042SLVAT-DSL,Silver,Toyota,Hiace,2023,Van,Automatic,Diesel,1960000,EMP0119,Jasmine,Castillo,Junior,BR027,11000,28000,Bank Financing,JUB 5860
TXN-MP-5963-149,02/11/2025,05/11/2025,CUST00544,Michelle,Perez,Single,Female,36589,Personal,VEH090ORGAT-ELEC,Orange,BYD,Atto 3,2025,SUV,Automatic,Electric,2220000,EMP0149,Irene,Yap,Manager,BR034,21000,62500,Cash,UUW 7928
TXN-KR-4600-092,08/02/2022,13/02/2022,CUST00256,Karen,Ramos,Married,Female,35104,Personal,VEH071BLKMT-DSL,Black,Mitsubishi,Strada,2021,Pick-Up,Manual,Diesel,1320000,EMP0092,Emmanuel,Fernandez,Junior,BR021,36000,19500,In-house Financing,YIR 3731
TXN-LR-5199-130,30/09/2023,07/10/2023,CUST04812,Lara,Resuello,Married,Female,25878,Business,VEH098ORGAT-GAS,Orange,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0130,Ronald,Estrada,Senior,BR029,40500,58000,Bank Financing,MSZ 8135
TXN-KR-4546-007,16/12/2021,21/12/2021,CUST03354,Kimberly,Reyes,Single,Female,39630,Personal,VEH098BGEAT-GAS,Beige,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0007,Catherine,Velasco,Junior,BR002,0,73500,Bank Financing,USI 1314
TXN-MM-5450-003,07/06/2024,14/06/2024,CUST07970,Marvin,Mendoza,Single,Male,26637,Personal,VEH033BLUAT-DSL,Blue,Ford,Everest,2022,SUV,Automatic,Diesel,2230000,EMP0003,Vincent,Mendoza,Junior,BR001,29000,82500,Trade-in + Financing,WBL 4916
TXN-IT-4803-082,30/08/2022,05/09/2022,CUST03923,Irene,Torres,Widowed,Female,25898,Personal,VEH026GRYMT-GAS,Gray,Volkswagen,Santana,2020,Sedan,Manual,Gas,650000,EMP0082,Vincent,Yu,Manager,BR019,42500,25000,Bank Financing,HSW 1768
TXN-JB-3991-020,09/06/2020,19/06/2020,CUST03495,Janine,Bernardo,Widowed,Female,18288,Personal,VEH012GRYCVT-GAS,Gray,Chery,Tiggo 2 Pro,2023,SUV,CVT,Gas,1020000,EMP0020,Elaine,Rosales,Mid-Level,BR005,55500,41500,Bank Financing,MJK 4912
TXN-JC-5185-088,16/09/2023,23/09/2023,CUST01571,Joy,Co,Married,Female,32314,Personal,VEH023BRNCVT-HYB,Brown,Honda,Civic,2022,Sedan,CVT,Hybrid,2020000,EMP0088,Alyssa,Aquino,Junior,BR020,32000,77000,Bank Financing,WSB 5940
TXN-MD-6038-024,16/01/2026,19/01/2026,CUST01901,Mark,Del Rosario,Married,Male,23655,Personal,VEH061BGEAT-GAS,Beige,Kia,Seltos,2021,SUV,Automatic,Gas,1380000,EMP0024,Elaine,Tan,Junior,BR006,26000,31000,Bank Financing,KGS 0155
TXN-KC-4943-136,17/01/2023,23/01/2023,CUST08020,Kristine,Cabrera,Married,Female,25932,Personal,VEH047BRZMT-GAS,Bronze,Mitsubishi,Mirage G4,2020,Sedan,Manual,Gas,750000,EMP0136,Gabriel,Fernandez,Manager,BR031,6500,54500,In-house Financing,TZE 4742
TXN-RD-4927-144,01/01/2023,10/01/2023,CUST07681,Rhea,Domingo,Married,Female,24969,Personal,VEH006BRZMT-DSL,Bronze,Hyundai,H-100,2024,Utility,Manual,Diesel,1290000,EMP0144,Kristine,Gonzales,Senior,BR032,0,22500,Bank Financing,IEY 1775
TXN-DF-6161-053,19/05/2026,27/05/2026,CUST00990,Daniel,Fajardo,Married,Male,21846,Personal,VEH050BRNAT-GAS,Brown,Kia,Soluto,2022,Sedan,Automatic,Gas,1010000,EMP0053,Regina,Estrada,Senior,BR012,22000,78500,Bank Financing,SDL 9852
TXN-MI-4785-072,12/08/2022,19/08/2022,CUST06595,Marvin,Intal,Married,Male,34744,Personal,VEH098BGEAT-GAS,Beige,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0072,Regina,Valdez,Junior,BR016,30500,55500,Company Purchase,TAA 6707
TXN-RV-6161-010,19/05/2026,23/05/2026,CUST08523,Rhea,Valdez,Married,Female,35865,Personal,VEH035BLKCVT-GAS,Black,Honda,BR-V,2024,SUV,CVT,Gas,1310000,EMP0010,Paolo,Reyes,Manager,BR003,6500,79000,Bank Financing,TXS 4851
TXN-MM-5972-146,11/11/2025,17/11/2025,CUST03844,Michelle,Mercado,Married,Female,37083,Personal,VEH013GRYAT-ELEC,Gray,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0146,Lester,De Leon,Mid-Level,BR033,0,82500,Bank Financing,RRM 3446
TXN-FC-3886-100,25/02/2020,06/03/2020,CUST05576,Fatima,Cruz,Single,Female,38513,Personal,VEH019REDAT-HYB,Red,Chery,Tiggo 7 Pro,2026,SUV,Automatic,Hybrid,1850000,EMP0100,Arvin,De Leon,Manager,BR023,13500,50500,Cash,MJH 7554
TXN-JS-6202-002,29/06/2026,02/07/2026,CUST03176,James,Salazar,Married,Male,24841,Personal,VEH045BRZAT-GAS,Bronze,GAC,GS3 Emzoom,2026,SUV,Automatic,Gas,1420000,EMP0002,Irene,Lim,Mid-Level,BR001,0,20500,Bank Financing,BLE 6901
TXN-CF-3914-021,24/03/2020,29/03/2020,CUST06083,Christine,Francisco,Married,Female,31220,Business,VEH067SLVAT-GAS,Silver,Toyota,Rush,2023,SUV,Automatic,Gas,1360000,EMP0021,Monica,Abad,Senior,BR005,60500,37500,Cash,XTZ 4727
TXN-JR-6135-101,23/04/2026,29/04/2026,CUST02403,James,Ramos,Single,Male,32471,Business,VEH091REDMT-DSL,Red,Foton,Thunder,2021,Pick-Up,Manual,Diesel,1300000,EMP0101,Marco,Valdez,Senior,BR023,44000,60000,Bank Financing,TJD 7275
TXN-RM-6153-004,11/05/2026,16/05/2026,CUST06688,Ramon,Mercado,Single,Male,36567,Personal,VEH044SLVCVT-GAS,Silver,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0004,Grace,Flores,Senior,BR001,24000,67500,Cash,LFG 1961
TXN-AN-5025-114,09/04/2023,17/04/2023,CUST03052,Angelica,Natividad,Single,Female,37563,Personal,VEH004BGEAT-DSL,Beige,Isuzu,mu-X,2025,SUV,Automatic,Diesel,2240000,EMP0114,Paolo,Mercado,Senior,BR026,47000,38000,Cash,GFM 7680
TXN-NF-4903-028,08/12/2022,17/12/2022,CUST03350,Nikko,Flores,Married,Male,31807,Personal,VEH093REDAT-GAS,Red,Toyota,Innova,2024,MPV,Automatic,Gas,1480000,EMP0028,Daniel,Tan,Manager,BR007,11500,19500,Cash,GTR 6582
TXN-MA-4958-123,01/02/2023,05/02/2023,CUST07977,Miguel,Aquino,Married,Male,20954,Personal,VEH037REDMT-GAS,Red,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0123,Nathan,Bernardo,Senior,BR028,5000,62000,Bank Financing,LPU 6396
TXN-JL-5512-115,08/08/2024,11/08/2024,CUST06327,John,Lopez,Single,Male,31002,Business,VEH013GRYAT-ELEC,Gray,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0115,Phoebe,Torres,Junior,BR026,67500,17000,Bank Financing,HVD 3652
TXN-RD-4702-103,21/05/2022,28/05/2022,CUST02384,Renz,Dela Cruz,Single,Male,34758,Business,VEH009PRLAT-DSL,Pearl White,Kia,Sorento,2022,SUV,Automatic,Diesel,2670000,EMP0103,Ryan,Morales,Junior,BR023,19500,42000,Bank Financing,ZPN 3271
TXN-MV-4943-088,17/01/2023,24/01/2023,CUST07680,Michael,Velasco,Married,Male,36756,Personal,VEH038BRZAT-DSL,Bronze,Toyota,Fortuner,2023,SUV,Automatic,Diesel,2440000,EMP0088,Alyssa,Aquino,Junior,BR020,15500,75000,Bank Financing,CJG 0578
TXN-KC-5254-060,24/11/2023,27/11/2023,CUST02094,Karen,Castillo,Married,Female,31497,Personal,VEH073ORGAT-ELEC,Orange,Nissan,Leaf,2026,Hatchback,Automatic,Electric,3090000,EMP0060,Bea,Cruz,Mid-Level,BR014,0,19000,Bank Financing,WTN 6744
TXN-NL-4442-031,03/09/2021,08/09/2021,CUST07022,Nicole,Lopez,Single,Female,34591,Business,VEH084BRZMT-DSL,Bronze,Mazda,BT-50,2026,Pick-Up,Manual,Diesel,1720000,EMP0031,Mikaela,Rosales,Mid-Level,BR007,101000,84500,Bank Financing,SCS 2338
TXN-JO-4569-021,08/01/2022,18/01/2022,CUST03966,Jayson,Ong,Married,Male,29449,Business,VEH048GRNCVT-GAS,Green,Toyota,Vios,2023,Sedan,CVT,Gas,920000,EMP0021,Monica,Abad,Senior,BR005,67000,67500,Cash,RKP 2350
TXN-FV-5037-078,21/04/2023,26/04/2023,CUST07135,Fatima,Velasco,Married,Female,22088,Personal,VEH072BGEMT-DSL,Beige,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0078,Joanna,Lacson,Mid-Level,BR018,24000,62500,Cash,BMA 1801
TXN-AF-5813-098,05/06/2025,09/06/2025,CUST02749,Angela,Fajardo,Married,Female,24414,Personal,VEH004PRLAT-DSL,Pearl White,Isuzu,mu-X,2025,SUV,Automatic,Diesel,2240000,EMP0098,Catherine,Velasco,Mid-Level,BR022,99000,44000,In-house Financing,FSE 9294
TXN-PT-4766-063,24/07/2022,30/07/2022,CUST01574,Paul,Torres,Married,Male,36329,Personal,VEH029GRYAT-GAS,Gray,Suzuki,Ertiga,2026,MPV,Automatic,Gas,1280000,EMP0063,Jasmine,Aquino,Mid-Level,BR014,102000,15500,Bank Financing,HNK 9049
TXN-LC-4362-073,15/06/2021,23/06/2021,CUST07685,Luis,Co,Married,Male,26486,Personal,VEH078BRNAT-DSL,Brown,Hyundai,Tucson,2025,SUV,Automatic,Diesel,1980000,EMP0073,Carlo,Enriquez,Manager,BR017,44000,41000,Bank Financing,YCZ 7760
TXN-MF-4862-111,28/10/2022,02/11/2022,CUST00238,Mikaela,Fernandez,Married,Female,31716,Personal,VEH019BRNAT-GAS,Brown,Chery,Tiggo 7 Pro,2026,SUV,Automatic,Gas,1660000,EMP0111,Mara,Estrada,Mid-Level,BR025,36000,29000,In-house Financing,SKY 8242
TXN-MS-4698-167,17/05/2022,27/05/2022,CUST02143,Marvin,Soriano,Single,Male,36127,Personal,VEH009BLUAT-DSL,Blue,Kia,Sorento,2022,SUV,Automatic,Diesel,2670000,EMP0167,Elaine,Uy,Manager,BR038,0,57500,Bank Financing,KIZ 5473
TXN-NM-6191-153,18/06/2026,27/06/2026,CUST04481,Nathan,Martinez,Single,Male,38289,Personal,VEH036GRNAT-ELEC,Green,BYD,Dolphin,2024,Hatchback,Automatic,Electric,2080000,EMP0153,Samantha,Sy,Mid-Level,BR034,15000,73500,Cash,VNQ 5370
TXN-JC-4024-069,12/07/2020,16/07/2020,CUST04595,Juan,Cortez,Single,Male,39616,Business,VEH021BLKAT-GAS,Black,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0069,Gabriel,Chua,Senior,BR016,174000,66000,Cash,YHW 3551
TXN-JC-4181-038,16/12/2020,25/12/2020,CUST03853,John,Cortez,Married,Male,36572,Personal,VEH056WHTMT-GAS,White,Suzuki,Dzire,2025,Sedan,Manual,Gas,840000,EMP0038,Francis,Chua,Junior,BR009,25000,19000,Cash,OFW 4249
TXN-CR-6050-038,28/01/2026,06/02/2026,CUST04526,Chona,Rivera,Married,Female,30992,Personal,VEH031REDCVT-GAS,Red,Honda,CR-V,2025,SUV,CVT,Gas,2300000,EMP0038,Francis,Chua,Junior,BR009,13000,73000,Trade-in + Financing,DTC 0180
TXN-FC-4903-152,08/12/2022,14/12/2022,CUST06698,Fatima,Chan,Single,Female,38549,Personal,VEH008ORGAT-GAS,Orange,Ford,Territory,2025,SUV,Automatic,Gas,1520000,EMP0152,Anthony,Tolentino,Senior,BR034,27500,61000,Trade-in + Financing,BOQ 0815
TXN-MR-4595-137,03/02/2022,11/02/2022,CUST01646,Mylene,Resuello,Married,Female,24854,Personal,VEH083GRYMT-DSL,Gray,Hyundai,H-100,2023,Utility,Manual,Diesel,1260000,EMP0137,Angela,Padilla,Mid-Level,BR031,41500,15000,Bank Financing,AWE 3815
TXN-JL-5009-048,24/03/2023,30/03/2023,CUST05797,Jayson,Lopez,Divorced,Male,26709,Personal,VEH080BLKCVT-GAS,Black,Toyota,Avanza,2023,MPV,CVT,Gas,1180000,EMP0048,Grace,Cabrera,Mid-Level,BR011,8000,53500,Cash,JBT 6025
TXN-CF-6036-052,14/01/2026,20/01/2026,CUST05837,Christian,Fernandez,Married,Male,25953,Personal,VEH023PRLCVT-GAS,Pearl White,Honda,Civic,2022,Sedan,CVT,Gas,1630000,EMP0052,Nathan,Aquino,Junior,BR012,43000,19500,Cash,VVF 9445
TXN-LT-4420-030,12/08/2021,21/08/2021,CUST05099,Luis,Tan,Married,Male,37558,Personal,VEH053BLKAT-DSL,Black,Nissan,Navara,2021,Pick-Up,Automatic,Diesel,1600000,EMP0030,Andrea,Fernandez,Senior,BR007,32500,16500,In-house Financing,STY 8998
TXN-JF-4597-040,05/02/2022,12/02/2022,CUST01372,Jasmine,Fajardo,Divorced,Female,35137,Personal,VEH059SLVAT-GAS,Silver,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0040,Hazel,Manalo,Mid-Level,BR009,0,70500,Cash,DTH 3908
TXN-KA-4939-031,13/01/2023,16/01/2023,CUST01197,Kathleen,Aquino,Married,Female,32775,Personal,VEH042PRLMT-DSL,Pearl White,Toyota,Hiace,2023,Van,Manual,Diesel,1840000,EMP0031,Mikaela,Rosales,Mid-Level,BR007,7000,77500,Bank Financing,JEL 5316
TXN-GT-5304-093,13/01/2024,20/01/2024,CUST03761,Gabriel,Tan,Married,Male,24412,Business,VEH093ORGMT-GAS,Orange,Toyota,Innova,2024,MPV,Manual,Gas,1350000,EMP0093,Cedric,Villanueva,Mid-Level,BR021,11500,19500,Company Purchase,JBI 6114
TXN-CJ-5930-009,30/09/2025,06/10/2025,CUST03632,Camille,Jacinto,Divorced,Female,21248,Personal,VEH041GRYAT-GAS,Gray,Chevrolet,Tracker,2026,SUV,Automatic,Gas,1510000,EMP0009,Ramon,Pineda,Senior,BR002,5500,45000,Bank Financing,PTT 5907
TXN-LU-5795-030,18/05/2025,24/05/2025,CUST08273,Lyn,Uy,Married,Female,29469,Personal,VEH033BLUAT-DSL,Blue,Ford,Everest,2022,SUV,Automatic,Diesel,2230000,EMP0030,Andrea,Fernandez,Senior,BR007,66500,71500,In-house Financing,WSQ 5459
TXN-KC-5370-175,19/03/2024,29/03/2024,CUST03558,Kathleen,Chua,Married,Female,28640,Personal,VEH033BLKAT-DSL,Black,Ford,Everest,2022,SUV,Automatic,Diesel,2230000,EMP0175,Jerome,Castillo,Senior,BR039,3500,21500,Cash,UUY 8727
TXN-KG-4858-063,24/10/2022,03/11/2022,CUST01675,Kristine,Go,Married,Female,34594,Personal,VEH074BGEMT-DSL,Beige,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0063,Jasmine,Aquino,Mid-Level,BR014,0,80500,In-house Financing,HOG 5380
TXN-LF-5857-089,19/07/2025,28/07/2025,CUST06783,Lara,Flores,Married,Female,20348,Personal,VEH060REDCVT-HYB,Red,Toyota,Corolla Altis,2022,Sedan,CVT,Hybrid,1720000,EMP0089,Christian,Fernandez,Senior,BR020,118500,19500,Bank Financing,LOR 6936
TXN-MG-5507-019,03/08/2024,06/08/2024,CUST02345,Marco,Go,Divorced,Male,22039,Business,VEH041GRNAT-GAS,Green,Chevrolet,Tracker,2026,SUV,Automatic,Gas,1510000,EMP0019,Francis,Lim,Manager,BR005,0,55000,Cash,QLW 6918
TXN-JR-5087-029,10/06/2023,20/06/2023,CUST01403,Joy,Rosales,Married,Female,34412,Personal,VEH078WHTAT-DSL,White,Hyundai,Tucson,2025,SUV,Automatic,Diesel,1980000,EMP0029,Nathan,Valdez,Junior,BR007,43000,66000,Cash,KWH 1944
TXN-AF-4912-119,17/12/2022,20/12/2022,CUST02208,Adrian,Flores,Married,Male,35017,Personal,VEH021BLKAT-GAS,Black,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0119,Jasmine,Castillo,Junior,BR027,30000,17000,Bank Financing,LKD 3173
TXN-BT-6174-039,01/06/2026,09/06/2026,CUST06554,Bianca,Tolentino,Single,Female,20622,Personal,VEH037REDMT-GAS,Red,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0039,Julius,Aquino,Senior,BR009,4500,50500,Company Purchase,RMB 3387
TXN-AC-4240-034,13/02/2021,17/02/2021,CUST02165,Abigail,Cabrera,Married,Female,30390,Business,VEH059BLKAT-GAS,Black,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0034,Irene,Cabrera,Senior,BR008,13500,80000,Trade-in + Financing,IHY 3378
TXN-KC-4858-116,24/10/2022,31/10/2022,CUST06398,Kathleen,Co,Divorced,Female,28361,Personal,VEH095REDAT-DSL,Red,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0116,Vincent,Ramos,Mid-Level,BR026,164000,55500,Cash,YBU 0372
TXN-GM-6031-134,09/01/2026,12/01/2026,CUST06087,Gabriel,Mercado,Married,Male,36041,Personal,VEH034GRNAT-GAS,Green,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0134,Cedric,Co,Junior,BR030,35500,50500,Bank Financing,VFR 2171
TXN-JD-5525-113,21/08/2024,30/08/2024,CUST01786,Jeffrey,Dela Cruz,Married,Male,27898,Personal,VEH080GRNMT-GAS,Green,Toyota,Avanza,2023,MPV,Manual,Gas,1120000,EMP0113,Jasmin,Torres,Manager,BR026,12000,44500,In-house Financing,UNU 5298
TXN-GS-6076-112,23/02/2026,28/02/2026,CUST04977,Gabriel,Soriano,Married,Male,31939,Personal,VEH083GRYMT-DSL,Gray,Hyundai,H-100,2023,Utility,Manual,Diesel,1260000,EMP0112,Michelle,Fernandez,Senior,BR025,116500,35000,Trade-in + Financing,LNF 2656
TXN-VD-5148-066,10/08/2023,13/08/2023,CUST02468,Vincent,Dela Cruz,Married,Male,37494,Personal,VEH060BRZCVT-GAS,Bronze,Toyota,Corolla Altis,2022,Sedan,CVT,Gas,1450000,EMP0066,Miguel,Gonzales,Senior,BR015,0,65000,Bank Financing,MUT 4235
TXN-MA-5804-133,27/05/2025,05/06/2025,CUST06833,Miguel,Alcantara,Married,Male,18089,Personal,VEH072BGEMT-DSL,Beige,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0133,Clarisse,Mendoza,Junior,BR030,48500,31500,Bank Financing,NFT 4632
TXN-KC-4618-068,26/02/2022,08/03/2022,CUST07634,Karen,Co,Single,Female,35122,Business,VEH051PRLCVT-GAS,Pearl White,Subaru,XV,2025,SUV,CVT,Gas,2140000,EMP0068,Joanna,Castillo,Manager,BR016,0,24000,Bank Financing,IZG 3555
TXN-JP-5626-159,30/11/2024,05/12/2024,CUST07130,Janine,Pascual,Married,Female,25439,Personal,VEH041GRNAT-GAS,Green,Chevrolet,Tracker,2026,SUV,Automatic,Gas,1510000,EMP0159,Daniel,Co,Senior,BR036,103000,77000,Cash,DOM 3650
TXN-FM-4036-096,24/07/2020,27/07/2020,CUST03525,Fatima,Mercado,Married,Female,23103,Personal,VEH059GRNAT-GAS,Green,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0096,Angelica,Pascual,Senior,BR022,13000,24500,Bank Financing,EJT 1160
TXN-ML-4765-109,23/07/2022,30/07/2022,CUST03603,Mae,Lopez,Widowed,Female,27109,Business,VEH005WHTAT-GAS,White,Mazda,Mazda3,2022,Sedan,Automatic,Gas,1660000,EMP0109,Nathaniel,Mercado,Manager,BR025,24000,49500,In-house Financing,CXJ 5833
TXN-JC-5490-123,17/07/2024,20/07/2024,CUST07846,Joanna,Chan,Married,Female,32098,Personal,VEH076ORGMT-GAS,Orange,Toyota,Raize,2020,SUV,Manual,Gas,830000,EMP0123,Nathan,Bernardo,Senior,BR028,7500,24000,In-house Financing,FVX 7914
TXN-NG-4626-068,06/03/2022,12/03/2022,CUST03708,Nicole,Go,Widowed,Female,25084,Personal,VEH084REDMT-DSL,Red,Mazda,BT-50,2026,Pick-Up,Manual,Diesel,1720000,EMP0068,Joanna,Castillo,Manager,BR016,6500,54500,Bank Financing,JSS 8767
TXN-AF-4718-164,06/06/2022,14/06/2022,CUST00880,Arvin,Francisco,Single,Male,35253,Business,VEH087WHTAT-DSL,White,Kia,Carnival,2026,Van,Automatic,Diesel,3050000,EMP0164,Ramon,Marquez,Mid-Level,BR037,100000,68000,Bank Financing,PMG 4921
TXN-TA-6112-165,31/03/2026,10/04/2026,CUST02625,Trisha,Aquino,Single,Female,39098,Personal,VEH061ORGAT-GAS,Orange,Kia,Seltos,2021,SUV,Automatic,Gas,1380000,EMP0165,Daniel,Lim,Junior,BR037,7500,30500,In-house Financing,IOY 4221
TXN-IO-5026-071,10/04/2023,13/04/2023,CUST06494,Ivan,Ong,Married,Male,36768,Personal,VEH063REDAT-GAS,Red,Peugeot,5008,2024,SUV,Automatic,Gas,2570000,EMP0071,Angela,Soriano,Mid-Level,BR016,121000,43500,Bank Financing,SMA 0449
TXN-MO-4227-078,31/01/2021,10/02/2021,CUST02656,Marco,Ong,Married,Male,16950,Personal,VEH065BLUMT-DSL,Blue,Foton,Transvan,2025,Van,Manual,Diesel,1480000,EMP0078,Joanna,Lacson,Mid-Level,BR018,26500,33500,In-house Financing,ERO 1828
TXN-AS-5131-060,24/07/2023,30/07/2023,CUST07215,Aileen,Santiago,Married,Female,35308,Personal,VEH051SLVCVT-GAS,Silver,Subaru,XV,2025,SUV,CVT,Gas,2140000,EMP0060,Bea,Cruz,Mid-Level,BR014,72500,49500,Bank Financing,FFW 9735
TXN-FP-3886-149,25/02/2020,03/03/2020,CUST06506,Fatima,Pascual,Married,Female,18871,Personal,VEH076WHTCVT-GAS,White,Toyota,Raize,2020,SUV,CVT,Gas,1080000,EMP0149,Irene,Yap,Manager,BR034,20000,67500,Bank Financing,GEG 9238
